player_id,player_code,web_name,club_short,position,expected_role,p_start,p_sub_in,p_dnp,xmins_if_start,xmins_if_sub_in,draft_availability,availability_override,usable_season_count,usable_mins_total,rate_source,per90_xg,per90_xa,per90_defcon,per90_defensive_contribution,per90_saves,per90_goals_conceded,provenance_note
313,443261,Clarke,IPS,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,0,0.0,career_fpl_prior_year+destination_gc,0.0907,0.086,10.6202,10.6202,0.0,1.375,Older FPL 2024/25 (1161m); destination GC overlay; dest GC IPS=1.375
314,229164,Ogbene,IPS,MID,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,0,0.0,career_fpl_prior_year+destination_gc,0.2025,0.1585,0.0,0.0,0.0,1.375,Older FPL 2023/24 (1987m); destination GC overlay; dest GC IPS=1.375
315,531442,Fatawu,IPS,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.24,0.28,6.5,6.5,0.0,1.375,Leicester City / Sporting CP explosive winger (confirmed £20m transfer); dest GC IPS=1.375
318,481624,Philogene,IPS,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,0,0.0,career_individual+destination_gc,0.32,0.22,6.2,6.2,0.0,1.375,Hull CHA 2023-25 / Aston Villa winger proxy; dest GC IPS=1.375
319,172453,Szmodics,IPS,MID,Rotation,0.4,0.25,0.35,70.0,20.0,exclude_gw1,,0,0.0,career_fpl_prior_year+destination_gc,0.3134,0.041,7.1053,7.1053,0.0,1.375,Older FPL 2024/25 (988m); destination GC overlay; dest GC IPS=1.375
323,461587,McAteer,IPS,MID,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,0,0.0,career_individual+destination_gc,0.17,0.11,4.5,4.5,0.0,1.375,Leicester City winger proxy; dest GC IPS=1.375
324,232457,Mehmeti,IPS,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,0,0.0,career_individual+destination_gc,0.18,0.14,5.5,5.5,0.0,1.375,External best-guess: Mehmeti Bristol City/CHA attacking MID proxy; dest GC IPS=1.375
562,442967,Maeda,IPS,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.46,0.19,7.58,7.58,0.0,1.375,Celtic SPFL 2025/26; 2837 min; FootyStats xG/xA; CBITR proxy; dest GC IPS=1.375
327,434752,Bijol,LEE,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,1888.0,prior_season_seed,0.0429,0.0358,10.4396,10.4396,0.0,1.2394,Prior-Season Seed 2025/26 (1888m)
329,214225,Rodon,LEE,DEF,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,2952.0,prior_season_seed,0.0427,0.0171,8.3537,8.3537,0.0,1.6159,Prior-Season Seed 2025/26 (2952m)
330,226182,Bogle,LEE,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,2795.0,prior_season_seed,0.067,0.1001,5.7317,5.7317,0.0,1.4168,Prior-Season Seed 2025/26 (2795m)
331,243526,Gudmundsson,LEE,DEF,Rotation,0.4,0.25,0.35,70.0,20.0,exclude_gw1,,1,2637.0,prior_season_seed,0.0375,0.0986,6.2799,6.2799,0.0,1.5358,Prior-Season Seed 2025/26 (2637m)
332,220627,Justin,LEE,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,1893.0,prior_season_seed,0.087,0.0552,8.7005,8.7005,0.0,1.2361,Prior-Season Seed 2025/26 (1893m)
333,437738,Bornauw,LEE,DEF,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.06,0.06,4.25,4.25,0.0,1.4737,Position baseline (DEF); dest GC LEE=1.474; no Prior-Season Seed and no Career Individual Rate
334,522047,Muharemović,LEE,DEF,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.1,0.14,11.56,11.56,0.0,1.4737,Sassuolo Serie A 2025/26; 2835 min; FootyStats xG/xA; CBIT Tkl+Int+Clr+Blk; dest GC LEE=1.474
346,177815,Calvert-Lewin,LEE,FWD,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,2721.0,prior_season_seed,0.515,0.0351,3.473,3.473,0.0,1.1246,Prior-Season Seed 2025/26 (2721m)
347,174594,Nmecha,LEE,FWD,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,1,1065.0,prior_season_seed,0.6127,0.1335,4.8169,4.8169,0.0,1.9437,Prior-Season Seed 2025/26 (1065m)
348,235826,Piroe,LEE,FWD,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,0,0.0,career_individual+destination_gc,0.42,0.11,2.8,2.8,0.0,1.4737,Swansea / Leeds CHA prolific goalscorer proxy; dest GC LEE=1.474
349,565297,Mateo Joseph,LEE,FWD,Out of Contention,0.0,0.05,0.95,45.0,10.0,exclude_gw1,,0,0.0,fallback_baseline+destination_gc,0.41,0.13,1.5,1.5,0.0,1.4737,Position baseline (FWD); dest GC LEE=1.474; no Prior-Season Seed and no Career Individual Rate
326,201595,Perri,LEE,GKP,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,1440.0,prior_season_seed+defcon_baseline_fill,0.0,0.0,0.0,0.0,2.375,1.8125,Prior-Season Seed 2025/26 (1440m); defcon_baseline_fill
260,153682,Wilson,LEE,MID,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,2674.0,prior_season_seed,0.1979,0.1605,5.9574,5.9574,0.0,1.279,Prior-Season Seed 2025/26 (2674m)
335,466525,Stach,LEE,MID,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,2369.0,prior_season_seed,0.1094,0.1698,10.1055,10.1055,0.0,1.3677,Prior-Season Seed 2025/26 (2369m)
336,435997,Okafor,LEE,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,1553.0,prior_season_seed,0.3042,0.0765,6.5486,6.5486,0.0,1.5068,Prior-Season Seed 2025/26 (1553m)
337,427637,Aaronson,LEE,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,2449.0,prior_season_seed,0.1665,0.1323,7.9379,7.9379,0.0,1.176,Prior-Season Seed 2025/26 (2449m)
338,199598,Ampadu,LEE,MID,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,3119.0,prior_season_seed,0.0713,0.0635,12.0038,12.0038,0.0,1.4139,Prior-Season Seed 2025/26 (3119m)
339,180135,Longstaff,LEE,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,1003.0,prior_season_seed,0.1104,0.1678,9.8704,9.8704,0.0,1.7946,Prior-Season Seed 2025/26 (1003m)
340,462635,Gelhardt,HUL,MID,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,0,0.0,career_individual+destination_gc,0.28,0.14,4.2,4.2,0.0,1.375,Leeds youth / Sunderland loan forward proxy; dest GC HUL=1.375
341,492859,Gnonto,LEE,MID,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,0,0.0,career_individual+destination_gc,0.29,0.21,4.5,4.5,0.0,1.4737,Leeds CHA / Italy international winger proxy (640m in 25/26); dest GC LEE=1.474
342,221399,Harrison,LEE,MID,Out of Contention,0.0,0.05,0.95,45.0,10.0,exclude_gw1,,0,0.0,career_fpl_prior_year+destination_gc,0.1541,0.1358,6.441,6.441,0.0,1.4737,Older FPL 2024/25 (2068m); destination GC overlay; dest GC LEE=1.474
343,200617,James,LEE,MID,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,0,0.0,career_individual+destination_gc,0.24,0.22,5.1,5.1,0.0,1.4737,Leeds CHA / Wales winger speedster proxy; dest GC LEE=1.474
344,486520,Gruev,LEE,MID,Cameo,0.1,0.35,0.55,60.0,15.0,exclude_gw1,,1,1318.0,prior_season_seed,0.0335,0.0587,7.7845,7.7845,0.0,1.5706,Prior-Season Seed 2025/26 (1318m)
345,248056,Tanaka,LEE,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,1307.0,prior_season_seed,0.0992,0.0957,10.1224,10.1224,0.0,1.5149,Prior-Season Seed 2025/26 (1307m)
356,97032,Virgil,LIV,DEF,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,3420.0,prior_season_seed,0.0992,0.0379,9.2632,9.2632,0.0,1.3947,Prior-Season Seed 2025/26 (3420m)
357,216094,Frimpong,LIV,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,1032.0,prior_season_seed,0.0436,0.1352,2.6163,2.6163,0.0,1.1337,Prior-Season Seed 2025/26 (1032m)
358,544877,Kerkez,LIV,DEF,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,2251.0,prior_season_seed,0.06,0.0276,5.3576,5.3576,0.0,1.4793,Prior-Season Seed 2025/26 (2251m)
359,171287,Gomez,LIV,DEF,Rotation,0.4,0.25,0.35,70.0,20.0,exclude_gw1,,0,0.0,career_fpl_prior_year+destination_gc,0.0518,0.0543,0.0,0.0,0.0,1.3947,Older FPL 2023/24 (1772m); destination GC overlay; dest GC LIV=1.395
360,492777,Bradley,LIV,DEF,Cameo,0.1,0.35,0.55,60.0,15.0,exclude_gw1,,1,928.0,prior_season_seed,0.0175,0.0815,6.3039,6.3039,0.0,1.2608,Prior-Season Seed 2025/26 (928m)
361,519440,Lucky,LIV,DEF,Out of Contention,0.0,0.05,0.95,45.0,10.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.06,0.06,4.25,4.25,0.0,1.3947,Position baseline (DEF); dest GC LIV=1.395; no Prior-Season Seed and no Career Individual Rate
362,606702,Jacquet,LIV,DEF,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.04,0.11,8.39,8.39,0.0,1.3947,Rennes Ligue 1 2025/26; 1673 min; FootyStats xG/xA; CBIT Tkl+Int+Clr+Blk; dest GC LIV=1.395
363,647681,Leoni,LIV,DEF,Out of Contention,0.0,0.05,0.95,45.0,10.0,exclude_gw1,,0,0.0,fallback_baseline+destination_gc,0.06,0.06,4.25,4.25,0.0,1.3947,Position baseline (DEF); dest GC LIV=1.395; no Prior-Season Seed and no Career Individual Rate
364,214285,Tsimikas,LIV,DEF,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.06,0.06,4.25,4.25,0.0,1.3947,Position baseline (DEF); dest GC LIV=1.395; no Prior-Season Seed and no Career Individual Rate
365,489580,Ramsay,LIV,DEF,Out of Contention,0.0,0.05,0.95,45.0,10.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.06,0.06,4.25,4.25,0.0,1.3947,Position baseline (DEF); dest GC LIV=1.395; no Prior-Season Seed and no Career Individual Rate
379,219168,Isak,LIV,FWD,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.69,0.12,1.8,1.8,0.0,1.3947,"Newcastle / Liverpool talisman striker (694m in 25/26 due to injuries; 2758m in 24/25, 23 goals); dest GC LIV=1.395"
380,510663,Ekitiké,LIV,FWD,Cameo,0.1,0.35,0.55,60.0,15.0,exclude_gw1,,1,1797.0,prior_season_seed,0.5058,0.1227,4.2571,4.2571,0.0,1.2521,Prior-Season Seed 2025/26 (1797m)
382,500058,Danns,LIV,FWD,Out of Contention,0.0,0.05,0.95,45.0,10.0,exclude_gw1,,0,0.0,fallback_baseline+destination_gc,0.41,0.13,1.5,1.5,0.0,1.3947,Position baseline (FWD); dest GC LIV=1.395; no Prior-Season Seed and no Career Individual Rate
350,116535,A.Becker,LIV,GKP,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,2340.0,prior_season_seed+defcon_baseline_fill,0.0,0.0012,0.0,0.0,2.1923,1.1923,Prior-Season Seed 2025/26 (2340m); defcon_baseline_fill
351,449027,Mamardashvili,LIV,GKP,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.0,0.0,0.0,0.0,2.78,1.3947,Position baseline (GKP); dest GC LIV=1.395; no Prior-Season Seed and no Career Individual Rate
352,155503,Woodman,LIV,GKP,Out of Contention,0.0,0.05,0.95,45.0,10.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.0,0.0,0.0,0.0,2.78,1.3947,Position baseline (GKP); dest GC LIV=1.395; no Prior-Season Seed and no Career Individual Rate
353,586268,Pecsi,LIV,GKP,Out of Contention,0.0,0.05,0.95,45.0,10.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.0,0.0,0.0,0.0,2.78,1.3947,Position baseline (GKP); dest GC LIV=1.395; no Prior-Season Seed and no Career Individual Rate
354,432987,Jaros,LIV,GKP,Out of Contention,0.0,0.05,0.95,45.0,10.0,exclude_gw1,,0,0.0,fallback_baseline+destination_gc,0.0,0.0,0.0,0.0,2.78,1.3947,Position baseline (GKP); dest GC LIV=1.395; no Prior-Season Seed and no Career Individual Rate
355,464353,Davies,LIV,GKP,Out of Contention,0.0,0.05,0.95,45.0,10.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.0,0.0,0.0,0.0,2.78,1.3947,Position baseline (GKP); dest GC LIV=1.395; no Prior-Season Seed and no Career Individual Rate
366,494595,Wirtz,LIV,MID,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,2374.0,prior_season_seed,0.2589,0.1949,6.6723,6.6723,0.0,1.2131,Prior-Season Seed 2025/26 (2374m)
367,243298,Gakpo,LIV,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,2736.0,prior_season_seed,0.2747,0.1536,5.0,5.0,0.0,1.2829,Prior-Season Seed 2025/26 (2736m)
368,424876,Szoboszlai,LIV,MID,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,3232.0,prior_season_seed,0.1325,0.1902,9.4121,9.4121,0.0,1.448,Prior-Season Seed 2025/26 (3232m)
369,611922,Ngumoha,LIV,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.28,0.22,4.5,4.5,0.0,1.3947,Liverpool academy breakout winger proxy (547m in 25/26); dest GC LIV=1.395
370,223541,Chiesa,LIV,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,0,0.0,career_individual+destination_gc,0.35,0.24,3.8,3.8,0.0,1.3947,Juventus / Italy international winger proxy (317m in 25/26); dest GC LIV=1.395
371,441266,Gravenberch,LIV,MID,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,2991.0,prior_season_seed,0.0569,0.068,8.9669,8.9669,0.0,1.2638,Prior-Season Seed 2025/26 (2991m)
372,243016,Mac Allister,LIV,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,watch,,1,2654.0,prior_season_seed,0.1319,0.0573,7.7656,7.7656,0.0,1.3904,Prior-Season Seed 2025/26 (2654m)
373,206915,C.Jones,LIV,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,1923.0,prior_season_seed,0.1034,0.1296,11.092,11.092,0.0,1.7317,Prior-Season Seed 2025/26 (1923m)
374,158983,Endo,LIV,MID,Cameo,0.1,0.35,0.55,60.0,15.0,watch,,0,0.0,career_individual+destination_gc,0.06,0.05,8.2,8.2,0.0,1.3947,Stuttgart / Liverpool DM veteran proxy; dest GC LIV=1.395
375,591386,Nyoni,LIV,MID,Out of Contention,0.0,0.05,0.95,45.0,10.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.15,0.15,3.1,3.1,0.0,1.3947,Position baseline (MID); dest GC LIV=1.395; no Prior-Season Seed and no Career Individual Rate
376,535928,Bajcetic,LIV,MID,Out of Contention,0.0,0.05,0.95,45.0,10.0,exclude_gw1,,0,0.0,fallback_baseline+destination_gc,0.15,0.15,3.1,3.1,0.0,1.3947,Position baseline (MID); dest GC LIV=1.395; no Prior-Season Seed and no Career Individual Rate
377,551499,Munoz,LIV,MID,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,0,0.0,career_individual+destination_gc,0.26,0.18,3.5,3.5,0.0,1.3947,Real Madrid Castilla / Spain winger proxy; dest GC LIV=1.395
378,491501,McConnell,LIV,MID,Out of Contention,0.0,0.05,0.95,45.0,10.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.15,0.15,3.1,3.1,0.0,1.3947,Position baseline (MID); dest GC LIV=1.395; no Prior-Season Seed and no Career Individual Rate
381,514514,Koumas,LIV,MID,Out of Contention,0.0,0.05,0.95,45.0,10.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.15,0.15,3.1,3.1,0.0,1.3947,Position baseline (MID); dest GC LIV=1.395; no Prior-Season Seed and no Career Individual Rate
383,444884,Elliott,LIV,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,0,0.0,career_individual+destination_gc,0.22,0.32,4.1,4.1,0.0,1.3947,Liverpool attacking midfielder / winger proxy (110m in 25/26); dest GC LIV=1.395
387,472769,O'Reilly,MCI,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,2643.0,prior_season_seed,0.2084,0.0909,5.857,5.857,0.0,0.8513,Prior-Season Seed 2025/26 (2643m)
388,209036,Guéhi,MCI,DEF,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,3150.0,prior_season_seed,0.1157,0.0677,7.9429,7.9429,0.0,1.0,Prior-Season Seed 2025/26 (3150m)
389,465351,Matheus N.,MCI,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,2861.0,prior_season_seed,0.0107,0.0702,6.1342,6.1342,0.0,0.8808,Prior-Season Seed 2025/26 (2861m)
390,171314,Rúben,MCI,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,2139.0,prior_season_seed,0.024,0.0273,7.0266,7.0266,0.0,0.9257,Prior-Season Seed 2025/26 (2139m)
391,477424,Gvardiol,MCI,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,1370.0,prior_season_seed,0.1478,0.046,6.7664,6.7664,0.0,0.854,Prior-Season Seed 2025/26 (1370m)
392,448514,Aït-Nouri,MCI,DEF,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,971.0,prior_season_seed,0.0491,0.1863,6.2101,6.2101,0.0,0.7415,Prior-Season Seed 2025/26 (971m)
393,578153,Khusanov,MCI,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,1427.0,prior_season_seed,0.041,0.0763,7.7575,7.7575,0.0,0.8199,Prior-Season Seed 2025/26 (1427m)
394,494307,Alleyne,MCI,DEF,Out of Contention,0.0,0.05,0.95,45.0,10.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.06,0.06,4.25,4.25,0.0,0.9211,Position baseline (DEF); dest GC MCI=0.921; no Prior-Season Seed and no Career Individual Rate
395,477064,Lewis,MCI,DEF,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,0,0.0,career_individual+destination_gc,0.07,0.12,6.5,6.5,0.0,0.9211,"Man City fullback / DM utility proxy (401m in 25/26, 1888m in 24/25); dest GC MCI=0.921"
396,616222,Vitor Reis,MCI,DEF,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,0,0.0,career_individual+destination_gc,0.06,0.06,4.25,4.25,0.0,0.9211,Position baseline (DEF); dest GC MCI; no Prior-Season Seed; dest GC MCI=0.921
401,438234,Marmoush,MCI,FWD,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,0,0.0,career_individual+destination_gc,0.42,0.18,3.2,3.2,0.0,0.9211,"Eintracht Frankfurt / Man City forward proxy (691m in 25/26, 1174m in 24/25); dest GC MCI=0.921"
411,223094,Haaland,MCI,FWD,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,2953.0,prior_season_seed,0.7772,0.0814,3.1697,3.1697,0.0,0.9753,Prior-Season Seed 2025/26 (2953m)
384,204936,Donnarumma,MCI,GKP,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,3060.0,prior_season_seed+defcon_baseline_fill,0.0,0.0038,0.0,0.0,2.2941,0.8529,Prior-Season Seed 2025/26 (3060m); defcon_baseline_fill
385,432720,Trafford,LEE,GKP,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.0,0.0,0.0,0.0,3.45,1.4737,"Burnley PL 2023/24 (2520m, 107 saves = 3.82 saves/90); confirmed £45m Leeds #1 GK; dest GC LEE=1.474"
386,122074,Bettinelli,MCI,GKP,Out of Contention,0.0,0.05,0.95,45.0,10.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.0,0.0,0.0,0.0,2.78,0.9211,Position baseline (GKP); dest GC MCI=0.921; no Prior-Season Seed and no Career Individual Rate
238,114283,Grealish,MCI,MID,Rotation,0.4,0.25,0.35,70.0,20.0,watch,,1,1627.0,prior_season_seed,0.1134,0.1864,7.4677,7.4677,0.0,1.2723,Prior-Season Seed 2025/26 (1627m)
397,437730,Semenyo,MCI,MID,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,3200.0,prior_season_seed,0.3122,0.0878,6.6375,6.6375,0.0,1.4625,Prior-Season Seed 2025/26 (3200m)
398,209244,Foden,MCI,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,2078.0,prior_season_seed,0.2612,0.2062,6.9297,6.9297,0.0,0.8229,Prior-Season Seed 2025/26 (2078m)
399,466052,Cherki,MCI,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,1772.0,prior_season_seed,0.2174,0.4505,6.8567,6.8567,0.0,0.9142,Prior-Season Seed 2025/26 (1772m)
400,248875,Doku,MCI,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,1773.0,prior_season_seed,0.1457,0.2975,6.3959,6.3959,0.0,0.9137,Prior-Season Seed 2025/26 (1773m)
402,220566,Rodrigo,MCI,MID,Rotation,0.4,0.25,0.35,70.0,20.0,exclude_gw1,,1,1510.0,prior_season_seed,0.0685,0.146,12.2781,12.2781,0.0,0.894,Prior-Season Seed 2025/26 (1510m)
403,510281,Savinho,MCI,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,0,0.0,career_individual+destination_gc,0.28,0.32,4.8,4.8,0.0,0.9211,"Girona / Man City winger proxy (817m in 25/26, 1760m in 24/25); dest GC MCI=0.921"
404,433036,Reijnders,MCI,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,1623.0,prior_season_seed,0.2556,0.1303,5.5453,5.5453,0.0,0.9982,Prior-Season Seed 2025/26 (1623m)
405,465694,N.Gonzalez,MCI,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,1561.0,prior_season_seed,0.0392,0.0646,11.877,11.877,0.0,1.0378,Prior-Season Seed 2025/26 (1561m)
406,91651,Kovačić,MCI,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.08,0.13,6.8,6.8,0.0,0.9211,"Man City / Chelsea veteran CM proxy (125m in 25/26, 2194m in 24/25); dest GC MCI=0.921"
407,575204,Echeverri,MCI,MID,Out of Contention,0.0,0.05,0.95,45.0,10.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.15,0.15,3.1,3.1,0.0,0.9211,Position baseline (MID); dest GC MCI=0.921; no Prior-Season Seed and no Career Individual Rate
408,155405,Phillips,MCI,MID,Out of Contention,0.0,0.05,0.95,45.0,10.0,not_role_eligible,,0,0.0,career_fpl_prior_year+destination_gc,0.0329,0.0336,11.9171,11.9171,0.0,0.9211,Older FPL 2024/25 (1231m); destination GC overlay; dest GC MCI=0.921
409,590039,Mukasa,MCI,MID,Out of Contention,0.0,0.05,0.95,45.0,10.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.15,0.15,3.1,3.1,0.0,0.9211,Position baseline (MID); dest GC MCI=0.921; no Prior-Season Seed and no Career Individual Rate
410,649208,Monga,MCI,MID,Out of Contention,0.0,0.05,0.95,45.0,10.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.15,0.15,3.1,3.1,0.0,0.9211,Position baseline (MID); dest GC MCI=0.921; no Prior-Season Seed and no Career Individual Rate
481,215379,Anderson,MCI,MID,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,3332.0,prior_season_seed,0.0794,0.1294,13.9106,13.9106,0.0,1.3505,Prior-Season Seed 2025/26 (3332m)
416,209365,De Ligt,MUN,DEF,Cameo,0.1,0.35,0.55,60.0,15.0,exclude_gw1-5,,1,1170.0,prior_season_seed,0.1062,0.0638,8.2308,8.2308,0.0,1.5385,Prior-Season Seed 2025/26 (1170m)
417,216051,Dalot,MUN,DEF,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,2609.0,prior_season_seed,0.0666,0.0887,6.2093,6.2093,0.0,1.3798,Prior-Season Seed 2025/26 (2609m)
418,95658,Maguire,MUN,DEF,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,1649.0,prior_season_seed,0.0611,0.0273,8.2414,8.2414,0.0,1.0916,Prior-Season Seed 2025/26 (1649m)
419,221820,Martinez,MUN,DEF,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,1229.0,prior_season_seed,0.011,0.0439,7.6892,7.6892,0.0,1.0985,Prior-Season Seed 2025/26 (1229m)
420,550864,Yoro,MUN,DEF,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,1730.0,prior_season_seed,0.0697,0.0307,8.1156,8.1156,0.0,1.7168,Prior-Season Seed 2025/26 (1730m)
421,606745,Heaven,MUN,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,920.0,prior_season_seed,0.0333,0.0176,9.0978,9.0978,0.0,1.4674,Prior-Season Seed 2025/26 (920m)
422,230001,Mazraoui,MUN,DEF,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,977.0,prior_season_seed,0.0175,0.0322,8.6592,8.6592,0.0,0.9212,Prior-Season Seed 2025/26 (977m)
423,106760,Shaw,MUN,DEF,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,3220.0,prior_season_seed,0.0201,0.0553,6.2609,6.2609,0.0,1.2578,Prior-Season Seed 2025/26 (3220m)
424,577974,Amass,MUN,DEF,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.06,0.06,4.25,4.25,0.0,1.3158,Position baseline (DEF); dest GC MUN=1.316; no Prior-Season Seed and no Career Individual Rate
425,547676,Fredricson,MUN,DEF,Out of Contention,0.0,0.05,0.95,45.0,10.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.06,0.06,4.25,4.25,0.0,1.3158,Position baseline (DEF); dest GC MUN=1.316; no Prior-Season Seed and no Career Individual Rate
439,485711,Šeško,MUN,FWD,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,1630.0,prior_season_seed,0.5085,0.0155,3.5337,3.5337,0.0,1.6564,Prior-Season Seed 2025/26 (1630m)
440,458249,Zirkzee,MUN,FWD,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,0,0.0,career_fpl_prior_year+destination_gc,0.3015,0.0676,5.7834,5.7834,0.0,1.3158,Older FPL 2024/25 (1385m); destination GC overlay; dest GC MUN=1.316
